name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
mexico city,2023-09-14,28.1,13,20.1,27.3,13,20,11.3,59.9,5.002,100,8.33,rain,0,0,46.4,22.1,24.2,1014.3,60,10,312,27.1,10,10,2023-09-14T06:23:49,2023-09-14T18:40:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-09-15,25.8,13.9,18.4,25.8,13.9,18.4,12.9,72.6,11.36,100,25,rain,0,0,68.4,35.4,41.2,1017.3,73.1,9,288.3,24.9,10,10,2023-09-15T06:24:01,2023-09-15T18:39:19,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-09-16,25.3,13.9,18.1,25.3,13.9,18.1,13,74.8,11.076,100,20.83,rain,0,0,40.7,21.3,310.2,1017.7,90.6,6.7,260.4,22.4,10,10,2023-09-16T06:24:12,2023-09-16T18:38:25,0.06,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-09-17,25.2,13.1,17.5,25.2,13.1,17.5,12.4,74.3,8.028,100,25,rain,0,0,28.8,24,180,1018.5,89,7.6,286.7,24.8,10,10,2023-09-17T06:24:24,2023-09-17T18:37:31,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
mexico city,2023-09-18,23.6,13,17.2,23.6,13,17.2,12.4,74.6,0.4,100,4.17,rain,0,0,53.6,27.3,12.5,1015.7,77.6,10.2,224.9,19.4,10,10,2023-09-18T06:24:35,2023-09-18T18:36:36,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
mexico city,2023-09-19,26,12.1,17.2,26,12.1,17.2,11.4,72.2,11.407,100,8.33,rain,0,0,19.8,22.3,39,1018.3,53.6,16.5,293.5,25.3,10,10,2023-09-19T06:24:47,2023-09-19T18:35:42,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
mexico city,2023-09-20,27.3,13.1,20,26.6,13.1,20,11.1,61.4,1.241,100,4.17,rain,0,0,23.8,23.5,358,1014.3,49.1,13.1,314.3,27.3,10,10,2023-09-20T06:24:58,2023-09-20T18:34:48,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
mexico city,2023-09-21,27,10.1,19.8,26.6,10.1,19.7,10.4,59.3,0,0,0,,0,0,24.5,21.2,358.8,1015.2,35.8,10.9,315.4,27.3,10,10,2023-09-21T06:25:10,2023-09-21T18:33:54,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
mexico city,2023-09-22,28.1,14.3,21,26.9,14.3,20.8,10.7,55.7,0,0,0,,0,0,27.4,22,0.5,1016.8,69.6,13.5,284.2,24.5,10,10,2023-09-22T06:25:21,2023-09-22T18:32:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-09-23,27.9,11.1,20,26.8,11.1,19.8,9,57,0,0,0,,0,0,23,25.4,12.8,1017.9,22.6,11.8,313.8,27.3,10,10,2023-09-23T06:25:33,2023-09-23T18:32:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-09-24,27.9,10.1,19.7,26.6,10.1,19.6,6.8,46.9,0,0,0,,0,0,27.4,20.9,26.6,1014,6.3,15.3,314.6,27.2,10,10,2023-09-24T06:25:45,2023-09-24T18:31:12,0.34,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
mexico city,2023-09-25,25.8,10.1,18.6,25.8,10.1,18.6,7.2,51.7,0,0,0,,0,0,37,23.2,16.6,1017.3,10.8,13.9,313.1,27,10,10,2023-09-25T06:25:57,2023-09-25T18:30:18,0.37,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
mexico city,2023-09-26,26.7,8.1,17.9,26.7,7.4,17.9,7.8,55.8,0,0,0,,0,0,27,24.8,359.9,1016,15.5,9.9,304,26.3,10,10,2023-09-26T06:26:10,2023-09-26T18:29:24,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-09-27,25.9,9.1,18.4,25.9,8.6,18.3,7.9,54.6,0,0,0,,0,0,25.9,21.5,6.5,1015.7,25.3,13.4,306.9,26.5,10,10,2023-09-27T06:26:22,2023-09-27T18:28:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
mexico city,2023-09-28,27,10.1,18.9,26,10.1,18.9,6.8,50,0.2,100,4.17,rain,0,0,22.7,37,14.5,1015.2,22.1,16.6,309.2,26.7,10,10,2023-09-28T06:26:35,2023-09-28T18:27:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999"
mexico city,2023-09-29,25.8,12.1,18.9,25.8,12.1,18.9,9.2,57.3,0,0,0,rain,0,0,27.7,25.9,14.8,1014.6,36.8,13.5,272.5,23.6,10,10,2023-09-29T06:26:48,2023-09-29T18:26:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
mexico city,2023-09-30,26,13.1,19.6,26,13.1,19.6,9.9,56.8,0,0,0,rain,0,0,16.9,23.2,359,1017.8,62.1,10.4,261.3,22.7,10,10,2023-09-30T06:27:01,2023-09-30T18:25:52,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMMX"
mexico city,2023-10-01,25.6,13.1,19.1,25.6,13.1,19.1,11.2,62.3,0,0,0,rain,0,0,22.7,21.4,355,1015.3,78,10.5,259.9,22.4,9,10,2023-10-01T06:27:14,2023-10-01T18:24:59,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
mexico city,2023-10-02,27,9.9,18.6,26.9,9.9,18.6,11.7,67.1,1.1,100,8.33,rain,0,0,23.8,18.2,3,1017.1,75.9,9.4,272.5,23.4,10,10,2023-10-02T06:27:27,2023-10-02T18:24:07,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
mexico city,2023-10-03,27.1,12.1,18.1,26.9,12.1,18.1,13,74.5,5.667,100,8.33,rain,0,0,14.4,28.5,60.8,1014.9,81.3,11.4,249.9,21.4,10,10,2023-10-03T06:27:41,2023-10-03T18:23:16,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-04,26.5,14.3,19.3,26.5,14.3,19.3,12.8,69.2,1.672,100,12.5,rain,0,0,25.2,31.4,36.6,1014.7,70.6,11.1,271.8,23.5,10,10,2023-10-04T06:27:55,2023-10-04T18:22:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-05,27.7,12.1,19.7,27,12.1,19.6,12.2,65.4,0.1,100,4.17,rain,0,0,40.7,21.5,45.3,1015.7,58.7,12.2,263.9,22.7,10,10,2023-10-05T06:28:10,2023-10-05T18:21:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-06,26.9,14.1,19.7,26.4,14.1,19.7,10.1,57.2,0.292,100,8.33,rain,0,0,28.8,30.1,357.5,1017.8,71.4,14.4,282.5,24.4,10,10,2023-10-06T06:28:24,2023-10-06T18:20:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
mexico city,2023-10-07,20.6,15,17.3,20.6,15,17.3,11.4,68.6,0.2,100,4.17,rain,0,0,39.6,27.1,348,1018.4,95.5,12.1,102.4,8.9,5,10,2023-10-07T06:28:40,2023-10-07T18:19:53,0.77,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-10-08,19.1,12.9,15.9,19.1,12.9,15.9,11.6,76,0.988,100,8.33,rain,0,0,36,18.8,312.7,1019.2,98,10.2,77.6,6.5,4,10,2023-10-08T06:28:55,2023-10-08T18:19:03,0.8,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
mexico city,2023-10-09,22.1,13,16.8,22.1,13,16.8,12.2,75.4,1.9,100,16.67,rain,0,0,36,22.3,132.5,1014.4,90,10.2,143,12.2,6,10,2023-10-09T06:29:11,2023-10-09T18:18:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
mexico city,2023-10-10,23.2,14.8,18.1,23.2,14.8,18.1,12.1,70.4,7.216,100,33.33,rain,0,0,43.2,22.1,165.4,1012.8,89.7,13.1,141.8,12.2,8,10,2023-10-10T06:29:27,2023-10-10T18:17:25,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-10-11,22.8,12.1,17.8,22.8,12.1,17.8,11.7,68.5,0.102,100,8.33,rain,0,0,36,31.7,162.1,1009,85.1,14,152,13,7,10,2023-10-11T06:29:43,2023-10-11T18:16:37,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
mexico city,2023-10-12,26.8,12,19,26.6,12,19,11.3,64.8,0,0,0,,0,0,21.6,17.9,100.3,1012.9,43.3,14.8,213.4,18.3,10,10,2023-10-12T06:30:00,2023-10-12T18:15:50,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-10-13,27.5,10.1,19.2,26.9,10.1,19.1,11.5,64.7,1.088,100,8.33,rain,0,0,40.7,23.2,30,1014.1,53.1,10.8,268.8,23.1,10,10,2023-10-13T06:30:17,2023-10-13T18:15:03,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-10-14,22,14.2,18.2,22,14.2,18.2,11.5,66.8,0.8,100,8.33,rain,0,0,28.8,29.4,357,1019.4,84.9,12.9,234.5,20.3,9,10,2023-10-14T06:30:35,2023-10-14T18:14:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
mexico city,2023-10-15,21.6,11.7,16.2,21.6,11.7,16.2,11,71.9,0.7,100,8.33,rain,0,0,32.4,29.5,8.6,1020,92,15.4,97,8.4,5,10,2023-10-15T06:30:53,2023-10-15T18:13:31,0.04,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
mexico city,2023-10-16,22.1,11.5,14.8,22.1,11.5,14.8,9,69,0.1,100,4.17,rain,0,0,28.8,18.4,348,1022.4,93.9,13.5,132.6,11.5,4,10,2023-10-16T06:31:12,2023-10-16T18:12:46,0.07,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-17,21.9,8.6,14.9,21.9,8.6,14.8,7.7,65.8,0,0,0,,0,0,18.7,18.1,317.2,1018.9,73.9,6.8,266.3,23,9,10,2023-10-17T06:31:31,2023-10-17T18:12:02,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-10-18,25,9.3,16.6,25,8.6,16.6,7.4,59,0,0,0,,0,0,21.6,22.4,95.8,1016.1,69.9,10.4,268.3,23.2,10,10,2023-10-18T06:31:50,2023-10-18T18:11:19,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
mexico city,2023-10-19,25.1,9.1,17.5,25.1,7.6,17.5,5.2,48.6,0.499,100,4.17,rain,0,0,21.6,18.2,4.7,1017,84.6,10.7,177.8,15.4,8,10,2023-10-19T06:32:10,2023-10-19T18:10:36,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
mexico city,2023-10-20,26.1,14,18.7,26.1,14,18.7,5.1,44,0,0,0,,0,0,17.3,22.2,343.4,1018.5,75.4,12.9,278.9,24,10,10,2023-10-20T06:32:31,2023-10-20T18:09:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-21,26.4,11.1,18.1,26.4,11.1,18.1,8.8,59.2,0,0,0,,0,0,40.7,18.7,94.9,1014.7,41.6,9.5,272.7,23.5,10,10,2023-10-21T06:32:52,2023-10-21T18:09:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-22,28,11.6,19.5,27.3,11.6,19.4,9.1,53.6,0.8,100,8.33,rain,0,0,11.9,16.6,92.6,1012.4,53.5,10,273,23.5,10,10,2023-10-22T06:33:13,2023-10-22T18:08:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-10-23,26.5,9.4,18.9,26.5,9.4,18.9,9.6,57.1,0.4,100,8.33,rain,0,0,40.7,22.3,142.1,1012.6,58,11.1,240.9,20.8,9,10,2023-10-23T06:33:36,2023-10-23T18:07:53,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-24,25.4,10,19.1,25.4,9.6,19,11.5,63.5,0.4,100,4.17,rain,0,0,25.2,14.8,117.6,1014.7,78.1,10,216.1,18.4,9,10,2023-10-24T06:33:58,2023-10-24T18:07:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-25,17.1,12.6,15.9,17.1,12.6,15.9,13.4,85.6,8.483,100,58.33,rain,0,0,34.2,14.5,101.9,1015.2,97.5,9.5,48.4,4.4,4,10,2023-10-25T06:34:21,2023-10-25T18:06:37,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-26,24.6,14,18.7,24.6,14,18.7,12.9,71.6,0.198,100,4.17,rain,0,0,40.6,22.1,116.3,1016.4,88.7,11,191.3,16.4,9,10,2023-10-26T06:34:45,2023-10-26T18:06:01,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-10-27,26,8.2,17.4,26,8.2,17.4,10.7,68.4,0.181,100,12.5,rain,0,0,22.7,19.8,329.7,1014.8,69.6,10,203,17.4,9,10,2023-10-27T06:35:09,2023-10-27T18:05:25,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-28,25.5,13.1,18.5,25.5,13.1,18.5,10.5,63.4,0,0,0,rain,0,0,37.1,20,339.5,1015.6,56.2,10.3,257,22.2,9,10,2023-10-28T06:35:34,2023-10-28T18:04:50,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-10-29,26.1,9,18.5,26.1,9,18.5,8,56.9,0,0,0,,0,0,19.8,18.8,14.3,1015.7,26.4,13.2,266.3,22.8,9,10,2023-10-29T06:35:59,2023-10-29T18:04:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-10-30,23.6,11.5,16.8,23.6,11.5,16.8,9.2,63.5,0,0,0,,0,0,15.5,17.7,329.4,1012.9,31.5,8.5,264.5,22.9,9,10,2023-10-30T06:36:25,2023-10-30T18:03:44,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-10-31,25,7.7,16.4,25,6.9,16.4,7.7,60.9,0,0,0,,0,0,20.2,22.4,19.4,1017.5,46.3,9.9,212,18.2,9,10,2023-10-31T06:36:51,2023-10-31T18:03:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-11-01,22.2,8.9,14.5,22.2,8,14.4,8.1,67.8,0,0,0,,0,0,12.6,19.6,12.8,1018.4,70.5,10,243.7,21.1,9,10,2023-11-01T06:37:18,2023-11-01T18:02:42,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
mexico city,2023-11-02,22.2,7.1,15.4,22.2,7.1,15.3,8.2,64.9,0,0,0,,0,0,16.6,16.6,345,1020.8,61.4,10.4,216.6,18.6,9,10,2023-11-02T06:37:45,2023-11-02T18:02:12,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-11-03,24.1,6.1,16.7,24.1,6.1,16.7,6.8,57.2,0,0,0,,0,0,20.2,27.6,4.3,1019.8,58.2,10.8,246.8,21.3,9,10,2023-11-03T06:38:13,2023-11-03T18:01:44,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-11-04,23.9,7.9,15.9,23.9,7.3,15.7,5.4,56,0,0,0,,0,0,19.1,22.1,9,1019.7,35.7,10,258.7,22.5,9,10,2023-11-04T06:38:42,2023-11-04T18:01:17,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
mexico city,2023-11-05,25.1,3.6,15.8,25.1,3.6,15.5,4.2,50.6,0,0,0,,0,0,17.6,16.6,25.4,1018.6,33.1,14.8,256.2,22.2,9,10,2023-11-05T06:39:11,2023-11-05T18:00:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMTO,MMMX"
mexico city,2023-11-06,30.1,6,16.4,29.7,6,16.3,7.6,61.1,0,0,0,,0,0,17.6,14.7,76.7,1017.7,43.2,12.4,251.6,21.7,9,10,2023-11-06T06:39:40,2023-11-06T18:00:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
mexico city,2023-11-07,27.7,13.4,20.1,26.8,13.4,20,9.1,51.8,0,0,0,,0,0,15.1,16.6,84.4,1014.1,46.8,10.1,250.5,21.7,9,10,2023-11-07T06:40:11,2023-11-07T18:00:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX"
mexico city,2023-11-08,28,10,20.2,27.2,9.1,20,9.2,53.9,9,100,4.17,rain,0,0,16.2,14.7,40.7,1015.4,53.4,10.1,247.3,21.5,9,10,2023-11-08T06:40:41,2023-11-08T17:59:39,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-11-09,27.1,15.2,19.9,26.7,15.2,19.8,11.2,59.4,4.58,100,12.5,rain,0,0,48.2,25.6,40.3,1011.2,72.3,8.5,234.1,20.3,9,10,2023-11-09T06:41:12,2023-11-09T17:59:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-11-10,24.9,9.1,17.8,24.9,8.4,17.8,11.3,68.1,0.056,100,4.17,rain,0,0,15.1,22,336.7,1016.9,69.2,9.1,193,16.7,9,10,2023-11-10T06:41:44,2023-11-10T17:58:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
mexico city,2023-11-11,25.2,14.9,18.6,25.2,14.9,18.6,11.9,67.9,0.15,100,4.17,rain,0,0,55.4,34.5,344.4,1015.5,71.5,7.2,205.5,17.9,9,10,2023-11-11T06:42:16,2023-11-11T17:58:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,76675099999,MMTO"
mexico city,2023-11-12,25.1,8.5,17.1,25.1,8.5,17.1,11.2,71.3,15,100,4.17,rain,0,0,25.2,24.2,7.4,1017.1,51.9,9,201.6,17.3,8,10,2023-11-12T06:42:49,2023-11-12T17:58:21,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-11-13,22.9,12,17,22.9,12,17,12.2,75.3,0.1,100,4.17,rain,0,0,14.4,14.5,318.4,1016.5,83.4,7.3,157.2,13.6,7,10,2023-11-13T06:43:22,2023-11-13T17:58:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-11-14,21,11.2,15.8,21,11.2,15.8,10.2,70.6,0,0,0,rain,0,0,15.1,16.6,340.9,1019.2,74.1,9.8,217.2,18.8,9,10,2023-11-14T06:43:55,2023-11-14T17:57:49,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-11-15,23.1,10.1,16.9,23.1,10.1,16.9,7,57.8,0,0,0,,0,0,20.5,22.2,4.5,1018.7,35,10.3,247.8,21.6,9,10,2023-11-15T06:44:29,2023-11-15T17:57:36,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-11-16,24.2,3.1,15.3,24.2,3.1,15.2,2.3,47.4,0,0,0,,0,0,12.6,10.7,349.4,1016.4,0.3,11.1,252.8,21.6,9,10,2023-11-16T06:45:04,2023-11-16T17:57:23,0.12,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
mexico city,2023-11-17,26.4,8.5,17.8,26.4,8.5,17.8,3.4,43.8,0,0,0,,0,0,19.1,16.2,0.8,1015.7,0.7,11.5,250.8,21.6,9,10,2023-11-17T06:45:38,2023-11-17T17:57:12,0.16,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
mexico city,2023-11-18,25.8,3.5,16.4,25.8,3.5,16.4,1,42.7,28.207,100,4.17,rain,0,0,18,15.8,347.7,1017.3,0,12.5,246.8,21.4,9,10,2023-11-18T06:46:14,2023-11-18T17:57:02,0.19,Rain,Clear conditions throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-11-19,27.1,10.2,18.4,26.6,10.2,18.3,5.5,46.6,0,0,0,,0,0,12.2,21.9,108.9,1015.8,2.3,13.9,243.4,20.9,9,10,2023-11-19T06:46:49,2023-11-19T17:56:53,0.23,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
mexico city,2023-11-20,28.7,10.1,19,29.2,10.1,19,11.6,66.5,0,0,0,,0,0,16.9,18.3,108.9,1012.5,23.5,8.1,237.3,20.5,9,10,2023-11-20T06:47:25,2023-11-20T17:56:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
mexico city,2023-11-21,25.8,10.1,17.8,25.8,10.1,17.8,11.1,67.9,0.1,100,4.17,rain,0,0,28.8,19.6,309.9,1011,46.6,6,202.1,17.4,8,10,2023-11-21T06:48:01,2023-11-21T17:56:40,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
